id,name,country_code,district,population,population_perc
2439,Tripoli,LBN,al-Shamal,240000,7.312614259597806
2440,Monrovia,LBR,Montserrado,850000,26.94990488268865
2441,Tripoli,LBY,Tripoli,1682000,30.008920606601247
2442,Bengasi,LBY,Bengasi,804000,14.344335414808208
2443,Misrata,LBY,Misrata,121669,2.170722569134701
2444,al-Zawiya,LBY,al-Zawiya,89338,1.593898305084746
2445,Schaan,LIE,Schaan,5346,16.55108359133127
2446,Vaduz,LIE,Vaduz,5043,15.61300309597523
2447,Vilnius,LTu,Vilna,577969,15.627119102338783
2448,Kaunas,LTu,Kaunas,412639,11.156928484520751
2449,Klaipeda,LTu,Klaipeda,202451,5.473867784236853
2450,Siauliai,LTu,Siauliai,146563,3.962768690009464
2451,Panevezys,LTu,Panevezys,133695,3.614843855617142
2452,Luxembourg [Luxemburg/Letzebuerg],LuX,Luxembourg,80700,18.521918751434477
2453,El-Aaiun,ESH,El-Aaiun,169000,57.67918088737202
2454,Macao,MAC,Macau,437500,92.49471458773785
2455,Antananarivo,MDG,Antananarivo,675669,4.238295069627399
2456,Toamasina,MDG,Toamasina,127441,0.7994040898256178
2457,Antsirabe,MDG,Antananarivo,120239,0.7542278258687743
2458,Mahajanga,MDG,Mahajanga,100807,0.632335967883578
2459,Fianarantsoa,MDG,Fianarantsoa,99005,0.6210324927863505
2460,Skopje,MKD,Skopje,444299,21.95153162055336
2461,Blantyre,MWI,Blantyre,478155,4.376704805491992
2462,Lilongwe,MWI,Lilongwe,435964,3.990517162471396
2463,Male,MDV,Maale,71000,24.825174825174827
2464,Kuala Lumpur,MYS,Wilayah Persekutuan,1297526,5.833150512497752
2465,Ipoh,MYS,Perak,382853,1.721151771264161
2466,Johor Baharu,MYS,Johor,328436,1.4765150152850208
2467,Petaling Jaya,MYS,Selangor,254350,1.14345441467362
2468,Kelang,MYS,Selangor,243355,1.0940253551519512
2469,Kuala Terengganu,MYS,Terengganu,228119,1.0255304801294731
2470,Pinang,MYS,Pulau Pinang,219603,0.9872459989210572
2471,Kota Bharu,MYS,Kelantan,219582,0.9871515914403886
2472,Kuantan,MYS,Pahang,199484,0.8967991368458911
2473,Taiping,MYS,Perak,183261,0.8238671102319727
2474,Seremban,MYS,Negeri Sembilan,182869,0.8221048372594858
2475,Kuching,MYS,Sarawak,148059,0.6656131990649163
2476,Sibu,MYS,Sarawak,126381,0.5681577054486603
2477,Sandakan,MYS,Sabah,125841,0.5657300845171732
2478,Alor Setar,MYS,Kedah,124412,0.5593058802373674
2479,Selayang Baru,MYS,Selangor,124228,0.5584786908829348
2480,Sungai Petani,MYS,Kedah,114763,0.5159278906671462
2481,Shah Alam,MYS,Selangor,102019,0.4586360366840497
2482,Bamako,MLI,Bamako,809552,7.20626669040413
2483,Birkirkara,MLT,Outer Harbour,21445,5.640452393477117
2484,Valletta,MLT,Inner Harbour,7073,1.860336664913204
2485,Casablanca,MAR,Casablanca,2940623,10.372202038728792
2486,Rabat,MAR,Rabat-Sale-Zammour-Z,623457,2.1990652887023385
2487,Marrakech,MAR,Marrakech-Tensift-Al,621914,2.193622799901238
2488,Fes,MAR,Fes-Boulemane,541162,1.9087933406229056
2489,Tanger,MAR,Tanger-Tetouan,521735,1.8402701844732108
2490,Sale,MAR,Rabat-Sale-Zammour-Z,504420,1.7791965010052555
2491,Meknes,MAR,Meknes-Tafilalet,460000,1.6225177242425313
2492,Oujda,MAR,Oriental,365382,1.2887799372156183
2493,Kenitra,MAR,Gharb-Chrarda-Beni H,292600,1.03206236111601
2494,Tetouan,MAR,Tanger-Tetouan,277516,0.978857888610631
2495,Safi,MAR,Doukkala-Abda,262300,0.9251878240626432
2496,Agadir,MAR,Souss Massa-Draa,155244,0.5475785686571902
2497,Mohammedia,MAR,Casablanca,154706,0.5456809283623153
2498,Khouribga,MAR,Chaouia-Ouardigha,152090,0.5364537406087969
2499,Beni-Mellal,MAR,Tadla-Azilal,140212,0.4945575111988995
2500,Temara,MAR,Rabat-Sale-Zammour-Z,126303,0.4454975133152269
2501,El Jadida,MAR,Doukkala-Abda,119083,0.4200310394695072
2502,Nador,MAR,Oriental,112450,0.3966350393284187
2503,Ksar el Kebir,MAR,Tanger-Tetouan,107065,0.3776410003174491
2504,Settat,MAR,Chaouia-Ouardigha,96200,0.3393178371133293
2505,Taza,MAR,Taza-Al Hoceima-Taou,92700,0.3269725935593101
2506,El Araich,MAR,Tanger-Tetouan,90400,0.3188600049380974
2507,Dalap-uliga-Darrit,MHL,Majuro,28000,43.75
2508,Fort-de-France,MTQ,Fort-de-France,94050,23.81012658227848
2509,Nouakchott,MRT,Nouakchott,667300,24.99250936329588
2510,Nouadhibou,MRT,Dakhlet Nouadhibou,97600,3.655430711610487
2511,Port-Louis,MuS,Port-Louis,138200,11.934369602763386
2512,Beau Bassin-Rose Hill,MuS,Plaines Wilhelms,100616,8.688773747841106
2513,Vacoas-Phoenix,MuS,Plaines Wilhelms,98464,8.50293609671848
2514,Mamoutzou,MYT,Mamoutzou,12000,8.053691275167784
2515,Ciudad de Mexico,MEX,Distrito Federal,8591309,8.688533692013632
2516,Guadalajara,MEX,Jalisco,1647720,1.666366642732173
2517,Ecatepec de Morelos,MEX,Mexico,1620303,1.638639374601794
2518,Puebla,MEX,Puebla,1346176,1.361410179913229
2519,Nezahualcoyotl,MEX,Mexico,1224924,1.2387860155135972
2520,Juarez,MEX,Chihuahua,1217818,1.2315995995186133
2521,Tijuana,MEX,Baja California,1212232,1.225950384805979
2522,Leon,MEX,Guanajuato,1133576,1.1464042637109253
2523,Monterrey,MEX,Nuevo Leon,1108499,1.121043476502058
2524,Zapopan,MEX,Jalisco,1002239,1.0135809710662311
2525,Naucalpan de Juarez,MEX,Mexico,857511,0.8672151373873647
2526,Mexicali,MEX,Baja California,764902,0.7735581153103226
2527,Culiacan,MEX,Sinaloa,744859,0.7532882960326048
2528,Acapulco de Juarez,MEX,Guerrero,721011,0.7291704169658478
2529,Tlalnepantla de Baz,MEX,Mexico,720755,0.7289115199077679
2530,Merida,MEX,Yucatan,703324,0.7112832596757719
2531,Chihuahua,MEX,Chihuahua,670208,0.6777924980532155
2532,San Luis PotosI,MEX,San Luis PotosI,669353,0.6769278223318939
2533,Guadalupe,MEX,Nuevo Leon,668780,0.6763483379011135
2534,Toluca,MEX,Mexico,665617,0.6731495433905401
2535,Aguascalientes,MEX,Aguascalientes,643360,0.6506406690870845
2536,Queretaro,MEX,Queretaro de Arteaga,639839,0.6470798232218525
2537,Morelia,MEX,Michoacan de Ocampo,619958,0.626973837238701
2538,Hermosillo,MEX,Sonora,608697,0.6155854006330842
2539,Saltillo,MEX,Coahuila de Zaragoza,577352,0.5838856807677916
2540,Torreon,MEX,Coahuila de Zaragoza,529093,0.5350805513698283
2541,Centro (Villahermosa),MEX,Tabasco,519873,0.525756212012419
2542,San Nicolas de los Garza,MEX,Nuevo Leon,495540,0.5011478443785965
2543,Durango,MEX,Durango,490524,0.4960750801468431
2544,Chimalhuacan,MEX,Mexico,490245,0.4957929228062013
2545,Tlaquepaque,MEX,Jalisco,475472,0.4808527421850507
2546,Atizapan de Zaragoza,MEX,Mexico,467262,0.4725498326270972
2547,Veracruz,MEX,Veracruz,457119,0.4622920480173137
2548,Cuautitlan Izcalli,MEX,Mexico,452976,0.4581021632062783
2549,Irapuato,MEX,Guanajuato,440039,0.4450187599235444
2550,Tuxtla Gutierrez,MEX,Chiapas,433544,0.4384502583913997
2551,Tultitlan,MEX,Mexico,432411,0.4373044366460695
2552,Reynosa,MEX,Tamaulipas,419776,0.4245264509865394
2553,Benito Juarez,MEX,Quintana Roo,419276,0.424020792669977
2554,Matamoros,MEX,Tamaulipas,416428,0.421140562898838
2555,Xalapa,MEX,Veracruz,390058,0.3944721432833405
2556,Celaya,MEX,Guanajuato,382140,0.3864645381822594
2557,Mazatlan,MEX,Sinaloa,380265,0.3845683194951507
2558,Ensenada,MEX,Baja California,369573,0.3737553220537818
2559,Ahome,MEX,Sinaloa,358663,0.3627218575863917
2560,Cajeme,MEX,Sonora,355679,0.3597040887531477
2561,Cuernavaca,MEX,Morelos,337966,0.3417906372306105
2562,Tonala,MEX,Jalisco,336109,0.339912622242898
2563,Valle de Chalco Solidaridad,MEX,Mexico,323113,0.3267695512788099
2564,Nuevo Laredo,MEX,Tamaulipas,310277,0.3137882909760217
2565,Tepic,MEX,Nayarit,305025,0.3084768560188509
2566,Tampico,MEX,Tamaulipas,294789,0.2981250189621868
2567,Ixtapaluca,MEX,Mexico,293160,0.2964775841668268
2568,Apodaca,MEX,Nuevo Leon,282941,0.2861429394929258
2569,Guasave,MEX,Sinaloa,277201,0.2803379820187903
2570,Gomez Palacio,MEX,Durango,272806,0.2758932454162073
2571,Tapachula,MEX,Chiapas,271141,0.2742094032220548
2572,Nicolas Romero,MEX,Mexico,269393,0.2724416217473528
2573,Coatzacoalcos,MEX,Veracruz,267037,0.2700589597597111
2574,uruapan,MEX,Michoacan de Ocampo,265211,0.2682122955876255
2575,Victoria,MEX,Tamaulipas,262686,0.2656587210889857
2576,Oaxaca de Juarez,MEX,Oaxaca,256848,0.2597546545848039
2577,Coacalco de Berriozabal,MEX,Mexico,252270,0.2551248470383592
2578,Pachuca de Soto,MEX,Hidalgo,244688,0.247457044326008
2579,General Escobedo,MEX,Nuevo Leon,232961,0.2355973341693551
2580,Salamanca,MEX,Guanajuato,226864,0.229431336657194
2581,Santa Catarina,MEX,Nuevo Leon,226573,0.2291370435169547
2582,Tehuacan,MEX,Puebla,225943,0.2284999140380861
2583,Chalco,MEX,Mexico,222201,0.2247155671969336
2584,Cardenas,MEX,Tabasco,216903,0.2193576116746392
2585,Campeche,MEX,Campeche,216735,0.2191877104802742
2586,La Paz,MEX,Mexico,213045,0.2154559521040442
2587,Othon P. Blanco (Chetumal),MEX,Quintana Roo,208014,0.210368018122794
2588,Texcoco,MEX,Mexico,203681,0.2059859831514649
2589,La Paz,MEX,Baja California Sur,196708,0.1989340722686866
2590,Metepec,MEX,Mexico,194265,0.196463425733963
2591,Monclova,MEX,Coahuila de Zaragoza,193657,0.1958485452210232
2592,Huixquilucan,MEX,Mexico,193156,0.1953418755878278
2593,Chilpancingo de los Bravo,MEX,Guerrero,192509,0.1946875537261961
2594,Puerto Vallarta,MEX,Jalisco,183741,0.185820329486959
2595,Fresnillo,MEX,Zacatecas,182744,0.1848120468037337
2596,Ciudad Madero,MEX,Tamaulipas,182012,0.1840717630282865
2597,Soledad de Graciano Sanchez,MEX,San Luis PotosI,179956,0.1819924960305822
2598,San Juan del RIo,MEX,Queretaro,179300,0.1813290723192524
2599,San Felipe del Progreso,MEX,Mexico,177330,0.1793367785519968
2600,Cordoba,MEX,Veracruz,176952,0.1789545008646757
2601,Tecamac,MEX,Mexico,172410,0.1743611007170235
2602,Ocosingo,MEX,Chiapas,171495,0.1734357459977144
2603,Carmen,MEX,Campeche,171367,0.1733062974686744
2604,Lazaro Cardenas,MEX,Michoacan de Ocampo,170878,0.1728117636350765
2605,Jiutepec,MEX,Morelos,170428,0.1723566711501704
2606,Papantla,MEX,Veracruz,170123,0.1720482195770674
2607,Comalcalco,MEX,Tabasco,164640,0.1665031704776448
2608,Zamora,MEX,Michoacan de Ocampo,161191,0.1630151394099978
2609,Nogales,MEX,Sonora,159103,0.1609035102800335
2610,Huimanguillo,MEX,Tabasco,158335,0.1601268191057938
2611,Cuautla,MEX,Morelos,153132,0.1548649386636462
2612,Minatitlan,MEX,Veracruz,152983,0.1547142524853106
2613,Poza Rica de Hidalgo,MEX,Veracruz,152678,0.1544058009122076
2614,Ciudad Valles,MEX,San Luis PotosI,146411,0.1480678795724153
2615,Navolato,MEX,Sinaloa,145396,0.1470413931897938
2616,San Luis RIo Colorado,MEX,Sonora,145276,0.1469200351938188
2617,Penjamo,MEX,Guanajuato,143927,0.1455557690557336
2618,San Andres Tuxtla,MEX,Veracruz,142251,0.1438608023786167
2619,Guanajuato,MEX,Guanajuato,141215,0.1428130783466995
2620,Navojoa,MEX,Sonora,140495,0.1420849303708498
2621,Zitacuaro,MEX,Michoacan de Ocampo,137970,0.13953135587221
2622,Boca del RIo,MEX,Veracruz-Llave,135721,0.1372569047643126
2623,Allende,MEX,Guanajuato,134645,0.1361687280670705
2624,Silao,MEX,Guanajuato,134037,0.1355538475541307
2625,Macuspana,MEX,Tabasco,133795,0.1353091089289145
2626,San Juan Bautista Tuxtepec,MEX,Oaxaca,133675,0.1351877509329396
2627,San Cristobal de las Casas,MEX,Chiapas,132317,0.1338143829451563
2628,Valle de Santiago,MEX,Guanajuato,130557,0.1320344656708569
2629,Guaymas,MEX,Sonora,130108,0.1315803845025839
2630,Colima,MEX,Colima,129454,0.1309189834245203
2631,Dolores Hidalgo,MEX,Guanajuato,128675,0.1301311677673162
2632,Lagos de Moreno,MEX,Jalisco,127949,0.1293969518916677
2633,Piedras Negras,MEX,Coahuila de Zaragoza,127898,0.1293453747433784
2634,Altamira,MEX,Tamaulipas,127490,0.1289327575570635
2635,Tuxpam,MEX,Veracruz,126475,0.127906271174442
2636,San Pedro Garza GarcIa,MEX,Nuevo Leon,126147,0.1275745593187771
2637,Cuauhtemoc,MEX,Chihuahua,124279,0.1256854198481002
2638,Manzanillo,MEX,Colima,124014,0.1254174209403222
2639,Iguala de la Independencia,MEX,Guerrero,123883,0.1252849384613828
2640,Zacatecas,MEX,Zacatecas,123700,0.125099867517521
2641,Tlajomulco de Zuniga,MEX,Jalisco,123220,0.1246144355336212
2642,Tulancingo de Bravo,MEX,Hidalgo,121946,0.1233260181430203
2643,Zinacantepec,MEX,Mexico,121715,0.1230924040007686
2644,San MartIn Texmelucan,MEX,Puebla,121093,0.122463365054965
2645,Tepatitlan de Morelos,MEX,Jalisco,118948,0.1202940908769126
2646,MartInez de la Torre,MEX,Veracruz,118815,0.120159585764707
2647,Orizaba,MEX,Veracruz,118488,0.1198288852256753
2648,Apatzingan,MEX,Michoacan de Ocampo,117849,0.1191826538971086
2649,Atlixco,MEX,Puebla,117019,0.1183432610916151
2650,Delicias,MEX,Chihuahua,116132,0.1174462232380336
2651,Ixtlahuaca,MEX,Mexico,115548,0.1168556143242887
2652,El Mante,MEX,Tamaulipas,112453,0.1137255893447679
2653,Lerdo,MEX,Durango,112272,0.1135425410341724
2654,Almoloya de Juarez,MEX,Mexico,110550,0.1118010537919317
2655,Acambaro,MEX,Guanajuato,110487,0.1117373408440448
2656,Acuna,MEX,Coahuila de Zaragoza,110388,0.1116372204973655
2657,Guadalupe,MEX,Zacatecas,108881,0.1101131663312466
2658,Huejutla de Reyes,MEX,Hidalgo,108017,0.1092393887602269
2659,Hidalgo,MEX,Michoacan de Ocampo,106198,0.1073998038045731
2660,Los Cabos,MEX,Baja California Sur,105199,0.1063894984880816
2661,Comitan de DomInguez,MEX,Chiapas,104986,0.106174088045226
2662,Cunduacan,MEX,Tabasco,104164,0.1053427857727976
2663,RIo Bravo,MEX,Tamaulipas,103901,0.1050768094982858
2664,Temapache,MEX,Veracruz,102824,0.1039876214844105
2665,Chilapa de Alvarez,MEX,Guerrero,102716,0.103878399288033
2666,Hidalgo del Parral,MEX,Chihuahua,100881,0.1020226332662493
2667,San Francisco del Rincon,MEX,Guanajuato,100149,0.101282349490802
2668,Taxco de Alarcon,MEX,Guerrero,99907,0.1010376108655859
2669,Zumpango,MEX,Mexico,99781,0.1009101849698122
2670,San Pedro Cholula,MEX,Puebla,99734,0.1008626530880553
2671,Lerma,MEX,Mexico,99714,0.1008424267553928
2672,Tecoman,MEX,Colima,99296,0.1004196964027467
2673,Las Margaritas,MEX,Chiapas,97389,0.0984911155833779
2674,Cosoleacaque,MEX,Veracruz,97199,0.0982989654230843
2675,San Luis de la Paz,MEX,Guanajuato,96763,0.0978580313710419
2676,Jose Azueta,MEX,Guerrero,95448,0.096528149998483
2677,Santiago Ixcuintla,MEX,Nayarit,95311,0.0963895996197449
2678,San Felipe,MEX,Guanajuato,95305,0.0963835317199462
2679,Tejupilco,MEX,Mexico,94934,0.0960083332490569
2680,Tantoyuca,MEX,Veracruz,94709,0.0957807870066038
2681,Salvatierra,MEX,Guanajuato,94322,0.0953894074695846
2682,Tultepec,MEX,Mexico,93364,0.0944205661350512
2683,Temixco,MEX,Morelos,92686,0.0937348934577927
2684,Matamoros,MEX,Coahuila de Zaragoza,91858,0.0928975232855654
2685,Panuco,MEX,Veracruz,90551,0.0915757324460715
2686,El Fuerte,MEX,Sinaloa,89556,0.0905694723961125
2687,Tierra Blanca,MEX,Veracruz,89143,0.090151798626632
2688,Weno,FSM,Chuuk,22000,18.487394957983195
2689,Palikir,FSM,Pohnpei,8600,7.226890756302522
2690,Chisinau,MDA,Chisinau,719900,16.43607305936073
2691,Tiraspol,MDA,Dnjestria,194300,4.43607305936073
2692,Balti,MDA,Balti,153400,3.502283105022831
2693,Bender (Tighina),MDA,Bender (Tighina),125700,2.86986301369863
2694,Monte-Carlo,MCO,,13154,38.688235294117646
2695,Monaco-Ville,MCO,,1234,3.6294117647058814
2696,ulan Bator,MNG,ulaanbaatar,773700,29.06461307287754
2697,Plymouth,MSR,Plymouth,2000,18.181818181818183
2698,Maputo,MOZ,Maputo,1018938,5.177530487804878
2699,Matola,MOZ,Maputo,424662,2.1578353658536584
2700,Beira,MOZ,Sofala,397368,2.0191463414634145
2701,Nampula,MOZ,Nampula,303346,1.5413922764227643
2702,Chimoio,MOZ,Manica,171056,0.8691869918699188
2703,Nacala-Porto,MOZ,Nampula,158248,0.8041056910569105
2704,Quelimane,MOZ,Zambezia,150116,0.7627845528455284
2705,Mocuba,MOZ,Zambezia,124700,0.6336382113821138
2706,Tete,MOZ,Tete,101984,0.5182113821138211
2707,Xai-Xai,MOZ,Gaza,99442,0.5052947154471544
2708,Gurue,MOZ,Zambezia,99300,0.5045731707317074
2709,Maxixe,MOZ,Inhambane,93985,0.4775660569105691
2710,Rangoon (Yangon),MMR,Rangoon [Yangon],3361700,7.370371182390214
2711,Mandalay,MMR,Mandalay,885300,1.940979149766504
2712,Moulmein (Mawlamyine),MMR,Mon,307900,0.675056455679551
2713,Pegu (Bago),MMR,Pegu [Bago],190900,0.4185393874284712
2714,Bassein (Pathein),MMR,Irrawaddy [Ayeyarwad,183900,0.4031922124049023
2715,Monywa,MMR,Sagaing,138600,0.3038740654666637
2716,Sittwe (Akyab),MMR,Rakhine,137600,0.3016816118918682
2717,Taunggyi (Taunggye),MMR,Shan,131500,0.2883076450856153
2718,Meikhtila,MMR,Mandalay,129700,0.2843612286509833
2719,Mergui (Myeik),MMR,Tenasserim [Tanintha,122700,0.2690140536274145
2720,Lashio (Lasho),MMR,Shan,107600,0.2359080046480016
2721,Prome (Pyay),MMR,Pegu [Bago],105700,0.23174234285589
2722,Henzada (Hinthada),MMR,Irrawaddy [Ayeyarwad,104700,0.2295498892810944
2723,Myingyan,MMR,Mandalay,103600,0.2271381903488193
2724,Tavoy (Dawei),MMR,Tenasserim [Tanintha,96800,0.2122295060402095
2725,Pagakku (Pakokku),MMR,Magwe [Magway],94800,0.2078445988906185
2726,Windhoek,NAM,Khomas,169000,9.791425260718423
2727,Yangor,NRu,,4050,33.75
2728,Yaren,NRu,,559,4.658333333333333
2729,Kathmandu,NPL,Central,591835,2.473192645215211
2730,Biratnagar,NPL,Eastern,157764,0.6592728792310907
2731,Pokhara,NPL,Western,146318,0.6114417049728375
2732,Lalitapur,NPL,Central,145847,0.6094734642707899
2733,Birgunj,NPL,Central,90639,0.3787672377768492
2734,Managua,NIC,Managua,959000,18.900275916436737
2735,Leon,NIC,Leon,123865,2.441170674024438
2736,Chinandega,NIC,Chinandega,97387,1.9193338588884508
2737,Masaya,NIC,Masaya,88971,1.7534686637761137
2738,Niamey,NER,Niamey,420000,3.91425908667288
2739,Zinder,NER,Zinder,120892,1.126672879776328
2740,Maradi,NER,Maradi,112965,1.0527958993476234
2741,Lagos,NGA,Lagos,1518000,1.3613617204455366
2742,Ibadan,NGA,Oyo & Osun,1432000,1.2842358258748408
2743,Ogbomosho,NGA,Oyo & Osun,730000,0.6546732911233476
2744,Kano,NGA,Kano & Jigawa,674100,0.6045414596523955
2745,Oshogbo,NGA,Oyo & Osun,476800,0.4276003085035783
2746,Ilorin,NGA,Kwara & Kogi,475800,0.4267034957760121
2747,Abeokuta,NGA,Ogun,427400,0.3832977597618065
2748,Port Harcourt,NGA,Rivers & Bayelsa,410000,0.3676932183021541
2749,Zaria,NGA,Kaduna,379200,0.3400713862931143
2750,Ilesha,NGA,Oyo & Osun,378400,0.3393539361110613
2751,Onitsha,NGA,Anambra & Enugu & Eb,371900,0.3335246533818807
2752,Iwo,NGA,Oyo & Osun,362000,0.3246462073789751
2753,Ado-Ekiti,NGA,Ondo & Ekiti,359400,0.3223144942873029
2754,Abuja,NGA,Federal Capital Dist,350100,0.313974135920937
2755,Kaduna,NGA,Kaduna,342200,0.3068893153731638
2756,Mushin,NGA,Lagos,333200,0.2988180008250677
2757,Maiduguri,NGA,Borno & Yobe,320000,0.2869800728211935
2758,Enugu,NGA,Anambra & Enugu & Eb,316100,0.2834825031836852
2759,Ede,NGA,Oyo & Osun,307100,0.2754111886355891
2760,Aba,NGA,Imo & Abia,298900,0.268057324269546
2761,Ife,NGA,Oyo & Osun,296800,0.2661740175416569
2762,Ila,NGA,Oyo & Osun,264000,0.2367585600774846
2763,Oyo,NGA,Oyo & Osun,256400,0.2299427833479812
2764,Ikerre,NGA,Ondo & Ekiti,244600,0.2193603931626997
2765,Benin City,NGA,Edo & Delta,229400,0.205728839703693
2766,Iseyin,NGA,Oyo & Osun,217300,0.1948774057001417
2767,Katsina,NGA,Katsina,206500,0.1851918282424264
2768,Jos,NGA,Plateau & Nassarawa,206300,0.1850124656969131
2769,Sokoto,NGA,Sokoto & Kebbi & Zam,204900,0.1837569278783204
2770,Ilobu,NGA,Oyo & Osun,199000,0.1784657327856796
2771,Offa,NGA,Kwara & Kogi,197200,0.1768514698760604
2772,Ikorodu,NGA,Lagos,184900,0.1658206733269958
2773,Ilawe-Ekiti,NGA,Ondo & Ekiti,184500,0.1654619482359693
2774,Owo,NGA,Ondo & Ekiti,183500,0.1645651355084031
2775,Ikirun,NGA,Oyo & Osun,181400,0.162681828780514
2776,Shaki,NGA,Oyo & Osun,174500,0.156493820960307
2777,Calabar,NGA,Cross River,174400,0.1564041396875504
2778,Ondo,NGA,Ondo & Ekiti,173600,0.1556866895054974
2779,Akure,NGA,Ondo & Ekiti,162300,0.145552705683999
2780,Gusau,NGA,Sokoto & Kebbi & Zam,158000,0.1416964109554642
2781,Ijebu-Ode,NGA,Ogun,156400,0.1402615105913583
2782,Effon-Alaiye,NGA,Oyo & Osun,153100,0.1373020285903897
2783,Kumo,NGA,Bauchi & Gombe,148000,0.132728283679802
2784,Shomolu,NGA,Lagos,147700,0.1324592398615321
2785,Oka-Akoko,NGA,Ondo & Ekiti,142900,0.1281545387692142
2786,Ikare,NGA,Ondo & Ekiti,140800,0.1262712320413251
2787,Sapele,NGA,Edo & Delta,139200,0.1248363316772191
2788,Deba Habe,NGA,Bauchi & Gombe,138600,0.1242982440406794
2789,Minna,NGA,Niger,136900,0.1227736624038168
2790,Warri,NGA,Edo & Delta,126100,0.1130880849461015
2791,Bida,NGA,Niger,125500,0.1125499973095618
2792,Ikire,NGA,Oyo & Osun,123300,0.1105770093089161
2793,Makurdi,NGA,Benue,123100,0.1103976467634028
2794,Lafia,NGA,Plateau & Nassarawa,122500,0.1098595591268631
2795,Inisa,NGA,Oyo & Osun,119800,0.1074381647624343
2796,Shagamu,NGA,Ogun,117200,0.1051064516707621
2797,Awka,NGA,Anambra & Enugu & Eb,111200,0.0997255753053647
2798,Gombe,NGA,Bauchi & Gombe,107800,0.0966764120316395
2799,Igboho,NGA,Oyo & Osun,106800,0.0957795993040733
2800,Ejigbo,NGA,Oyo & Osun,105900,0.0949724678492637
2801,Agege,NGA,Lagos,105000,0.0941653363944541
2802,Ise-Ekiti,NGA,Ondo & Ekiti,103400,0.0927304360303481
2803,ugep,NGA,Cross River,102600,0.0920129858482951
2804,Epe,NGA,Lagos,101000,0.0905780854841891
2805,Alofi,NIu,,682,34.1
2806,Kingston,NFK,,800,40.0
2807,Oslo,NOR,Oslo,508726,11.359294406609356
2808,Bergen,NOR,Hordaland,230948,5.156815898180194
2809,Trondheim,NOR,Sor-Trondelag,150166,3.3530423132745337
2810,Stavanger,NOR,Rogaland,108848,2.4304566261024894
2811,Baerum,NOR,Akershus,101340,2.262811209110193
2812,Abidjan,CIV,Abidjan,2500000,16.907885837954822
2813,Bouake,CIV,Bouake,329850,2.2308264574597594
2814,Yamoussoukro,CIV,Yamoussoukro,130000,0.8792100635736507
2815,Daloa,CIV,Daloa,121842,0.8240362505072365
2816,Korhogo,CIV,Korhogo,109445,0.7401934262139862
2817,al-Sib,OMN,Masqat,155000,6.097560975609756
2818,Salala,OMN,Zufar,131813,5.185405192761605
2819,Bawshar,OMN,Masqat,107500,4.228953579858379
2820,Suhar,OMN,al-Batina,90814,3.5725413060582216
2821,Masqat,OMN,Masqat,51969,2.04441384736428
2822,Karachi,PAK,Sindh,9269265,5.923496482045973
2823,Lahore,PAK,Punjab,5063499,3.235814113993213
2824,Faisalabad,PAK,Punjab,1977246,1.2635532294242826
2825,Rawalpindi,PAK,Punjab,1406214,0.8986369126358773
2826,Multan,PAK,Punjab,1182441,0.7556354364371849
2827,Hyderabad,PAK,Sindh,1151274,0.735718256935258
2828,Gujranwala,PAK,Punjab,1124749,0.7187675338535177
